Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
0.00000;70.47953;-19.52042;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
60.71282;-29.86642;-11.79826;-25.51746;-2.530881;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.54);
60.74099;-29.86666;-11.79787;-25.51703;-2.531592;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.54);
60.77024;-29.86603;-11.79869;-25.51633;-2.532374;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
60.79974;-29.86514;-11.79956;-25.51645;-2.532377;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
60.85120;-29.8653;-11.79952;-25.51584;-2.533134;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
60.88422;-29.8647;-11.80027;-25.51569;-2.534357;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.54);
60.91597;-29.86435;-11.80145;-25.51785;-2.533958;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.54);
60.95712;-29.86661;-11.80107;-25.51794;-2.534054;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.54);
60.98627;-29.86666;-11.80111;-25.5191;-2.534227;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.54);
61.02787;-29.86773;-11.80136;-25.51944;-2.53344;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.08300;-29.86796;-11.80061;-25.52032;-2.533064;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.11444;-29.86861;-11.8004;-25.52185;-2.531226;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.15589;-29.8702;-11.79865;-25.52274;-2.530098;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.18376;-29.87117;-11.79749;-25.52216;-2.530299;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.21297;-29.87058;-11.79774;-25.52182;-2.531145;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.24199;-29.87023;-11.79859;-25.52252;-2.5297;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.28015;-29.8713;-11.79702;-25.52161;-2.529429;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.31303;-29.87037;-11.79664;-25.52335;-2.529821;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.34134;-29.87186;-11.79713;-25.5239;-2.529901;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.37117;-29.8723;-11.79724;-25.52325;-2.531971;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.40041;-29.87128;-11.79943;-25.52335;-2.532922;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.44193;-29.87126;-11.80039;-25.52319;-2.533971;(-0.34, 1.46, 0.46);(2.53, 334.48, 0.55);
61.47079;-29.871;-11.80143;-25.52289;-2.535048;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.50912;-29.87053;-11.80258;-25.52286;-2.535316;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.54243;-29.87048;-11.80277;-25.52271;-2.53684;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.58363;-29.87002;-11.80439;-25.52246;-2.537766;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.61388;-29.86948;-11.8054;-25.52295;-2.538738;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.64201;-29.86982;-11.80648;-25.52283;-2.538269;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.66993;-29.86976;-11.80598;-25.52264;-2.538717;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.69792;-29.86943;-11.80646;-25.52332;-2.538343;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.73755;-29.87011;-11.80613;-25.5235;-2.538048;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.77168;-29.87026;-11.80584;-25.52426;-2.538108;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.81191;-29.87095;-11.8059;-25.52502;-2.538334;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.84134;-29.87164;-11.80622;-25.52478;-2.537293;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.87186;-29.87136;-11.80512;-25.52557;-2.538548;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
61.89938;-29.87201;-11.80649;-25.52487;-2.538733;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
61.93745;-29.87127;-11.80669;-25.52573;-2.538474;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
61.97072;-29.87231;-11.80636;-25.52502;-2.538491;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.00038;-29.87167;-11.80633;-25.52603;-2.538806;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
62.05619;-29.87288;-11.80653;-25.5257;-2.539008;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
62.08598;-29.87269;-11.8065;-25.5253;-2.542296;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
62.12677;-29.87194;-11.80991;-25.52567;-2.541781;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
62.16528;-29.87237;-11.8093;-25.52536;-2.543393;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
62.19780;-29.87187;-11.81097;-25.52438;-2.544738;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.22627;-29.87063;-11.81239;-25.5249;-2.54487;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.25616;-29.87126;-11.81253;-25.52426;-2.544962;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.28640;-29.87074;-11.81256;-25.52368;-2.544818;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.31339;-29.87033;-11.81237;-25.52295;-2.544279;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.34062;-29.86963;-11.81173;-25.5238;-2.544388;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.37879;-29.87051;-11.81192;-25.52347;-2.543921;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.41376;-29.87032;-11.81137;-25.52319;-2.543459;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.45684;-29.86998;-11.81095;-25.52359;-2.542417;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.48317;-29.87048;-11.80996;-25.52356;-2.5417;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.51263;-29.87065;-11.8092;-25.52304;-2.541577;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.54167;-29.87021;-11.80899;-25.52423;-2.540875;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.57960;-29.87152;-11.80821;-25.52448;-2.540982;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.61254;-29.87165;-11.80836;-25.52417;-2.541728;(-0.34, 1.46, 0.46);(2.54, 334.48, 0.55);
62.64146;-29.87127;-11.80913;-25.52579;-2.542979;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
62.67162;-29.87317;-11.81024;-25.52539;-2.542763;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
62.69922;-29.873;-11.80987;-25.52679;-2.542298;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
62.72606;-29.87487;-11.80924;-25.52704;-2.542011;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
62.75631;-29.87553;-11.80872;-25.52628;-2.54169;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
62.79478;-29.87503;-11.80832;-25.52591;-2.5408;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
62.82795;-29.87493;-11.80728;-25.52634;-2.540187;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
62.85608;-29.87555;-11.80658;-25.52618;-2.540097;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
62.88544;-29.87552;-11.80647;-25.52695;-2.539613;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
62.91553;-29.87658;-11.80586;-25.52719;-2.538665;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
62.95806;-29.87713;-11.80478;-25.5274;-2.538955;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.01083;-29.87748;-11.80494;-25.52695;-2.539011;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.05692;-29.87723;-11.80497;-25.52682;-2.539853;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.10342;-29.87737;-11.80569;-25.52789;-2.537447;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.14264;-29.87913;-11.80297;-25.52853;-2.537167;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.52);
63.18460;-29.88018;-11.80247;-25.52899;-2.537614;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.52);
63.22305;-29.88111;-11.8027;-25.52887;-2.538047;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.52);
63.25542;-29.88124;-11.80288;-25.53027;-2.537388;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.52);
63.28389;-29.88273;-11.80219;-25.53049;-2.53534;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.52);
63.31284;-29.8828;-11.80028;-25.53168;-2.534294;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.52);
63.34324;-29.88388;-11.79937;-25.53091;-2.533513;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.52);
63.38417;-29.8828;-11.79871;-25.53278;-2.533711;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.52);
63.41278;-29.88427;-11.79901;-25.53378;-2.534363;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.53);
63.45094;-29.88494;-11.79997;-25.53351;-2.534287;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.53);
63.48520;-29.8846;-11.79988;-25.53226;-2.534401;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.53);
63.52670;-29.88308;-11.8001;-25.53195;-2.535488;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.55587;-29.88253;-11.80132;-25.53137;-2.536233;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.58387;-29.88184;-11.80211;-25.53009;-2.536739;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.61228;-29.8803;-11.8027;-25.53055;-2.536777;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.64248;-29.88063;-11.80279;-25.5314;-2.536925;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.67985;-29.88153;-11.80297;-25.53036;-2.536641;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.71401;-29.88041;-11.80266;-25.53082;-2.537333;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.75642;-29.88077;-11.80342;-25.53043;-2.537399;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.78531;-29.88037;-11.80351;-25.53046;-2.537134;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.81264;-29.88046;-11.80322;-25.52988;-2.537244;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.84050;-29.87981;-11.80335;-25.52893;-2.53719;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.53);
63.87132;-29.87866;-11.80342;-25.52914;-2.536508;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
63.90717;-29.87865;-11.8028;-25.52899;-2.536227;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
63.94198;-29.87812;-11.8028;-25.52933;-2.535518;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
63.98625;-29.87839;-11.80221;-25.5289;-2.53506;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
64.01431;-29.87793;-11.80173;-25.5293;-2.53565;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
64.05792;-29.87819;-11.8024;-25.52884;-2.535521;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
64.10289;-29.87766;-11.80224;-25.5278;-2.537176;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
64.15401;-29.87623;-11.80409;-25.52673;-2.537444;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
64.18562;-29.87497;-11.80445;-25.52612;-2.538011;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.54);
64.21238;-29.87396;-11.80508;-25.52759;-2.538784;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.24361;-29.87505;-11.80603;-25.52771;-2.539666;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.28403;-29.87476;-11.80705;-25.52823;-2.540823;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.31416;-29.87487;-11.80837;-25.52817;-2.541473;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.35093;-29.87442;-11.80927;-25.5282;-2.541093;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.38562;-29.87446;-11.80892;-25.52682;-2.541583;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.41426;-29.87277;-11.8095;-25.52838;-2.541697;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.45575;-29.87428;-11.80967;-25.52875;-2.541669;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.48523;-29.87488;-11.8096;-25.52823;-2.542169;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.51330;-29.87456;-11.80991;-25.52774;-2.542433;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.55298;-29.87403;-11.81023;-25.52795;-2.540948;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.58581;-29.87445;-11.80874;-25.52841;-2.539226;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.62711;-29.87524;-11.80696;-25.5271;-2.538101;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.65575;-29.87412;-11.80577;-25.52756;-2.537103;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.68542;-29.87475;-11.80463;-25.52789;-2.537752;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.71272;-29.87506;-11.80537;-25.52734;-2.536998;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.74201;-29.8746;-11.80455;-25.5282;-2.537276;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.77819;-29.87558;-11.8047;-25.52863;-2.538605;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.81458;-29.8759;-11.80595;-25.52795;-2.540201;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.85593;-29.87489;-11.80778;-25.5267;-2.53916;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.88322;-29.87358;-11.80672;-25.52713;-2.540561;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.91283;-29.8738;-11.8081;-25.52771;-2.54316;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.94289;-29.87405;-11.8108;-25.52789;-2.543903;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
64.99300;-29.87425;-11.81152;-25.5285;-2.544571;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
65.02695;-29.87505;-11.81205;-25.52844;-2.54591;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.55);
65.07147;-29.87517;-11.81326;-25.52872;-2.546882;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.55);
65.09921;-29.87541;-11.81404;-25.52933;-2.547756;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.55);
65.12727;-29.87566;-11.8151;-25.53006;-2.547431;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.55);
65.15564;-29.87635;-11.81482;-25.5296;-2.547475;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.55);
65.19261;-29.87593;-11.8149;-25.52832;-2.548522;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.55);
65.22786;-29.87481;-11.81586;-25.52777;-2.549239;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.55);
65.27107;-29.87462;-11.81638;-25.52756;-2.549355;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.54);
65.29786;-29.87459;-11.81631;-25.52966;-2.5485;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.54);
65.32677;-29.8769;-11.81536;-25.53125;-2.54836;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.54);
65.35573;-29.87847;-11.81519;-25.53223;-2.547517;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.54);
65.39344;-29.87935;-11.8144;-25.53284;-2.548019;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.54);
65.42679;-29.87983;-11.81498;-25.53326;-2.547409;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.54);
65.45575;-29.88009;-11.81444;-25.53293;-2.546339;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.55);
65.48798;-29.87946;-11.81363;-25.53271;-2.545774;(-0.34, 1.46, 0.46);(2.55, 334.47, 0.55);
65.52681;-29.87906;-11.81322;-25.53284;-2.544716;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
65.57063;-29.87907;-11.81229;-25.53247;-2.542928;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
65.60883;-29.8785;-11.81077;-25.5321;-2.539681;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
65.64184;-29.87826;-11.80763;-25.53311;-2.537832;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
65.67093;-29.87949;-11.80575;-25.53372;-2.536215;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
65.69895;-29.88038;-11.80412;-25.53415;-2.535128;(-0.34, 1.46, 0.46);(2.54, 334.47, 0.55);
65.72814;-29.88115;-11.80292;-25.53424;-2.533195;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.55);
65.77087;-29.88156;-11.80088;-25.53452;-2.531974;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.55);
65.80829;-29.88195;-11.7997;-25.53348;-2.529948;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.55);
65.84069;-29.88099;-11.79763;-25.53384;-2.530249;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.55);
65.87030;-29.88117;-11.79807;-25.53372;-2.529687;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.55);
65.89889;-29.8811;-11.79752;-25.53357;-2.529668;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.55);
65.92634;-29.88096;-11.79747;-25.53384;-2.529887;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.55);
65.95529;-29.88111;-11.79773;-25.53439;-2.529354;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.55);
65.98551;-29.88164;-11.79724;-25.53464;-2.529295;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.55);
66.03806;-29.8818;-11.79721;-25.53467;-2.529224;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.55);
66.08411;-29.8816;-11.79724;-25.53482;-2.528676;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.56);
66.11411;-29.88158;-11.79686;-25.5347;-2.527779;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.56);
66.15642;-29.88144;-11.796;-25.53369;-2.528469;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.56);
66.18437;-29.88004;-11.79678;-25.53427;-2.529376;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.56);
66.22187;-29.88032;-11.79783;-25.53546;-2.53011;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.56);
66.25623;-29.88153;-11.79859;-25.53458;-2.530502;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.56);
66.28585;-29.88074;-11.79893;-25.53452;-2.530911;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.56);
66.31318;-29.88077;-11.79924;-25.53464;-2.531006;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.56);
66.34096;-29.881;-11.7993;-25.53427;-2.531203;(-0.34, 1.46, 0.46);(2.53, 334.47, 0.56);
66.36990;-29.88076;-11.79935;-25.53531;-2.532602;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.56);
66.39777;-29.88173;-11.80068;-25.53619;-2.532602;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.56);
66.43661;-29.88268;-11.80072;-25.53592;-2.532765;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.56);
66.47018;-29.88241;-11.80082;-25.53619;-2.532398;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.56);
66.49856;-29.88266;-11.80046;-25.53613;-2.533005;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.56);
66.52687;-29.88234;-11.80108;-25.53745;-2.534123;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.56);
66.55669;-29.88339;-11.80235;-25.53763;-2.534319;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.56);
66.58598;-29.88362;-11.80258;-25.53766;-2.534632;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.56);
66.61230;-29.88378;-11.8028;-25.53741;-2.53405;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.56);
66.64982;-29.88368;-11.80212;-25.53888;-2.534586;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
66.68636;-29.88533;-11.80257;-25.5379;-2.534724;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
66.72628;-29.88451;-11.80269;-25.53754;-2.533918;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
66.75597;-29.88445;-11.80175;-25.53812;-2.532804;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
66.78372;-29.88522;-11.80048;-25.5383;-2.53299;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
66.81359;-29.88538;-11.80074;-25.53873;-2.532451;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
66.86367;-29.886;-11.80009;-25.53812;-2.532506;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
66.89864;-29.88551;-11.80021;-25.53775;-2.531814;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
66.94341;-29.88546;-11.79928;-25.53708;-2.532007;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
66.98619;-29.88483;-11.79949;-25.53745;-2.531697;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
67.01305;-29.88536;-11.79904;-25.53766;-2.532657;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
67.05579;-29.88558;-11.79988;-25.53763;-2.53497;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.55);
67.09524;-29.8854;-11.80217;-25.53851;-2.536441;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
67.12652;-29.88623;-11.80359;-25.53888;-2.53691;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
67.17072;-29.88665;-11.80403;-25.54028;-2.538103;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.19813;-29.88828;-11.80507;-25.54016;-2.537886;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.22647;-29.88829;-11.80473;-25.5415;-2.537887;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.25604;-29.88972;-11.80471;-25.54175;-2.536655;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.29292;-29.89003;-11.80347;-25.5423;-2.535326;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.32851;-29.89069;-11.80215;-25.54227;-2.535979;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.37061;-29.89075;-11.80283;-25.54141;-2.534845;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.54);
67.39736;-29.89017;-11.80154;-25.54166;-2.535593;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.42737;-29.8905;-11.80226;-25.54126;-2.535052;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.45638;-29.89037;-11.8016;-25.54172;-2.534794;(-0.34, 1.46, 0.46);(2.53, 334.46, 0.54);
67.49368;-29.89109;-11.80114;-25.54208;-2.535842;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.52660;-29.89135;-11.80213;-25.54211;-2.536608;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.57063;-29.891;-11.80303;-25.54205;-2.536085;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.59903;-29.89067;-11.80273;-25.54117;-2.536312;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.62763;-29.88953;-11.80311;-25.54153;-2.536119;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.65617;-29.88974;-11.80294;-25.54193;-2.536559;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.68355;-29.88994;-11.80347;-25.5408;-2.537759;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.54);
67.72213;-29.8884;-11.80479;-25.54083;-2.538485;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
67.75563;-29.88815;-11.80567;-25.54092;-2.539445;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
67.78484;-29.88803;-11.80669;-25.5405;-2.539898;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
67.81209;-29.88734;-11.80726;-25.54044;-2.540357;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
67.84043;-29.88694;-11.80777;-25.54178;-2.541616;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
67.86968;-29.88797;-11.80923;-25.54224;-2.540979;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
67.89912;-29.88828;-11.80866;-25.54236;-2.53974;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
67.93666;-29.88823;-11.80759;-25.54199;-2.539736;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
67.97213;-29.8877;-11.80775;-25.54114;-2.538843;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.56);
68.01375;-29.88675;-11.80689;-25.54059;-2.539104;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.56);
68.05702;-29.88605;-11.80734;-25.54074;-2.538107;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.56);
68.08442;-29.88639;-11.80628;-25.54218;-2.536975;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
68.12759;-29.88818;-11.80497;-25.54269;-2.536618;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
68.16528;-29.88896;-11.80446;-25.54276;-2.538319;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
68.19755;-29.88898;-11.80611;-25.54288;-2.538499;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
68.22575;-29.88927;-11.80613;-25.54297;-2.541381;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
68.25516;-29.88928;-11.80891;-25.5441;-2.542909;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
68.28674;-29.89054;-11.81026;-25.54391;-2.544373;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
68.31272;-29.89029;-11.8117;-25.54379;-2.545107;(-0.34, 1.46, 0.46);(2.55, 334.46, 0.55);
68.34080;-29.8901;-11.81243;-25.54495;-2.545002;(-0.34, 1.46, 0.46);(2.55, 334.46, 0.55);
68.38129;-29.89145;-11.8123;-25.54486;-2.544191;(-0.34, 1.46, 0.46);(2.54, 334.46, 0.55);
