Timestamp;Main Camera (1)_position;Main Camera (1)_orientation;messages;
27.59207;Origin: (-0.136, 1.334, 0.590), Dir: (-0.187, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.406, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.121, 0.887);
27.61163;Origin: (-0.136, 1.334, 0.590), Dir: (-0.187, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.406, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.121, 0.887);
27.64578;Origin: (-0.136, 1.334, 0.590), Dir: (-0.187, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.406, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.121, 0.887);
27.67618;Origin: (-0.136, 1.334, 0.590), Dir: (-0.187, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.406, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.121, 0.887);
27.70442;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.406, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.121, 0.887);
27.77229;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.406, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.121, 0.887);
27.79239;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.406, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.121, 0.887);
27.81803;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.121, 0.887);
27.84707;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.121, 0.887);
27.87693;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.121, 0.887);
27.93387;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.121, 0.887);
27.95544;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
27.98923;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.01694;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.06548;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.12154;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.14232;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.17439;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.20519;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.23505;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.533);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.29043;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.533);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.31169;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.533);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.34680;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.533);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.37517;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.40485;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.46171;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.48117;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.52048;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.54645;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.57486;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.63686;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.65659;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.205, 0.120, 0.887);
28.69239;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
28.72026;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
28.74637;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
28.80527;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
28.82349;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
28.84653;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
28.87510;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
28.90438;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
28.96409;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
28.98278;Origin: (-0.136, 1.334, 0.590), Dir: (-0.186, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
29.01658;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.07308;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.796, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.13772;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.797, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.15801;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.797, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.18848;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.797, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.23373;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.797, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.29331;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.797, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.31219;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.405, -0.797, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.34611;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.37429;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.40392;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.46229;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.48110;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.449);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.51646;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.54567;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.57578;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.63334;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.65304;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
29.68853;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
29.71725;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
29.74638;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.80823;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.82804;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.86163;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.88851;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.91960;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.97945;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
29.99866;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.03111;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.08208;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.14882;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.561), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.16737;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.20358;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.23210;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.30734;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.32658;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.36256;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.38981;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.44787;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.46787;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.204, 0.120, 0.887);
30.50349;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
30.53054;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
30.56162;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
30.63754;Origin: (-0.136, 1.334, 0.590), Dir: (-0.185, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.204, 0.120, 0.887);
30.65591;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
30.69182;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
30.71837;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
30.77624;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
30.79720;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
30.83347;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
30.86260;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
30.90434;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
30.96175;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
30.98046;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.01851;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.404, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.07036;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.13430;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.15332;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.19030;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.22244;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.27702;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.29721;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.33389;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.796, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.36041;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.38964;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.46213;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.48127;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.332, 0.576);(0.396, -0.203, 0.120, 0.887);
31.51839;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.54664;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.60503;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.62442;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.450);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
31.66117;Origin: (-0.136, 1.334, 0.590), Dir: (-0.184, -0.825, 0.534);Origin: (-0.192, 1.331, 0.562), Dir: (-0.403, -0.797, 0.451);(-0.164, 1.333, 0.576);(0.396, -0.203, 0.120, 0.887);
