Timestamp;Main Camera (1)_position;Main Camera (1)_orientation;messages;
11.84865;Origin: (-0.073, 1.513, 0.452), Dir: (-0.134, 0.198, 0.971);Origin: (-0.134, 1.501, 0.462), Dir: (-0.307, 0.296, 0.905);(-0.104, 1.507, 0.457);(0.204, -0.059, -0.112, -0.971);
11.88367;Origin: (-0.071, 1.513, 0.453), Dir: (-0.142, 0.194, 0.971);Origin: (-0.133, 1.501, 0.463), Dir: (-0.313, 0.294, 0.903);(-0.102, 1.507, 0.458);(0.201, -0.054, -0.105, -0.972);
11.90929;Origin: (-0.071, 1.513, 0.454), Dir: (-0.147, 0.193, 0.970);Origin: (-0.132, 1.501, 0.463), Dir: (-0.317, 0.294, 0.902);(-0.102, 1.507, 0.458);(0.201, -0.052, -0.103, -0.973);
11.93947;Origin: (-0.071, 1.513, 0.454), Dir: (-0.151, 0.192, 0.970);Origin: (-0.132, 1.501, 0.463), Dir: (-0.321, 0.293, 0.901);(-0.101, 1.507, 0.458);(0.200, -0.050, -0.101, -0.973);
12.00075;Origin: (-0.070, 1.512, 0.454), Dir: (-0.156, 0.191, 0.969);Origin: (-0.132, 1.501, 0.463), Dir: (-0.325, 0.293, 0.899);(-0.101, 1.507, 0.458);(0.200, -0.047, -0.099, -0.974);
12.03710;Origin: (-0.070, 1.512, 0.454), Dir: (-0.161, 0.190, 0.968);Origin: (-0.132, 1.502, 0.462), Dir: (-0.329, 0.293, 0.898);(-0.101, 1.507, 0.458);(0.200, -0.045, -0.098, -0.974);
12.06802;Origin: (-0.070, 1.512, 0.455), Dir: (-0.174, 0.191, 0.966);Origin: (-0.132, 1.502, 0.462), Dir: (-0.341, 0.294, 0.893);(-0.101, 1.507, 0.458);(0.200, -0.038, -0.093, -0.975);
12.09706;Origin: (-0.070, 1.512, 0.455), Dir: (-0.180, 0.190, 0.965);Origin: (-0.131, 1.502, 0.462), Dir: (-0.346, 0.294, 0.891);(-0.101, 1.507, 0.458);(0.199, -0.035, -0.091, -0.975);
12.15591;Origin: (-0.069, 1.512, 0.455), Dir: (-0.188, 0.188, 0.964);Origin: (-0.131, 1.502, 0.462), Dir: (-0.352, 0.293, 0.889);(-0.100, 1.507, 0.458);(0.198, -0.031, -0.089, -0.976);
12.17877;Origin: (-0.069, 1.512, 0.456), Dir: (-0.196, 0.187, 0.963);Origin: (-0.131, 1.502, 0.461), Dir: (-0.359, 0.293, 0.886);(-0.100, 1.507, 0.459);(0.198, -0.027, -0.086, -0.976);
12.21253;Origin: (-0.069, 1.512, 0.456), Dir: (-0.212, 0.187, 0.959);Origin: (-0.131, 1.502, 0.461), Dir: (-0.374, 0.294, 0.880);(-0.100, 1.507, 0.459);(0.198, -0.018, -0.080, -0.977);
12.24032;Origin: (-0.069, 1.512, 0.457), Dir: (-0.221, 0.187, 0.957);Origin: (-0.131, 1.503, 0.460), Dir: (-0.381, 0.294, 0.876);(-0.100, 1.507, 0.458);(0.198, -0.014, -0.078, -0.977);
12.26764;Origin: (-0.069, 1.512, 0.456), Dir: (-0.230, 0.188, 0.955);Origin: (-0.131, 1.503, 0.460), Dir: (-0.389, 0.295, 0.872);(-0.100, 1.507, 0.458);(0.198, -0.010, -0.076, -0.977);
12.32738;Origin: (-0.069, 1.512, 0.456), Dir: (-0.238, 0.189, 0.953);Origin: (-0.131, 1.503, 0.459), Dir: (-0.397, 0.297, 0.869);(-0.100, 1.507, 0.458);(0.199, -0.006, -0.075, -0.977);
12.34947;Origin: (-0.069, 1.512, 0.456), Dir: (-0.246, 0.190, 0.950);Origin: (-0.132, 1.503, 0.458), Dir: (-0.404, 0.298, 0.865);(-0.100, 1.507, 0.457);(0.200, -0.001, -0.073, -0.977);
12.38170;Origin: (-0.070, 1.512, 0.456), Dir: (-0.259, 0.192, 0.947);Origin: (-0.132, 1.503, 0.457), Dir: (-0.415, 0.300, 0.859);(-0.101, 1.508, 0.457);(0.201, 0.005, -0.071, -0.977);
12.41007;Origin: (-0.070, 1.512, 0.456), Dir: (-0.263, 0.191, 0.946);Origin: (-0.132, 1.503, 0.457), Dir: (-0.419, 0.299, 0.857);(-0.101, 1.507, 0.457);(0.201, 0.008, -0.070, -0.977);
12.43909;Origin: (-0.070, 1.512, 0.457), Dir: (-0.266, 0.190, 0.945);Origin: (-0.132, 1.503, 0.457), Dir: (-0.421, 0.298, 0.857);(-0.101, 1.507, 0.457);(0.200, 0.009, -0.070, -0.977);
12.49844;Origin: (-0.070, 1.512, 0.457), Dir: (-0.267, 0.188, 0.945);Origin: (-0.132, 1.503, 0.458), Dir: (-0.422, 0.297, 0.856);(-0.101, 1.507, 0.457);(0.199, 0.010, -0.069, -0.978);
12.51996;Origin: (-0.069, 1.512, 0.457), Dir: (-0.268, 0.187, 0.945);Origin: (-0.132, 1.503, 0.458), Dir: (-0.423, 0.296, 0.856);(-0.101, 1.507, 0.458);(0.198, 0.010, -0.068, -0.978);
12.55544;Origin: (-0.069, 1.511, 0.458), Dir: (-0.269, 0.184, 0.945);Origin: (-0.131, 1.503, 0.458), Dir: (-0.424, 0.294, 0.857);(-0.100, 1.507, 0.458);(0.196, 0.011, -0.066, -0.978);
12.58269;Origin: (-0.069, 1.511, 0.459), Dir: (-0.270, 0.183, 0.945);Origin: (-0.131, 1.503, 0.459), Dir: (-0.424, 0.293, 0.857);(-0.100, 1.507, 0.459);(0.195, 0.011, -0.065, -0.979);
12.61039;Origin: (-0.068, 1.511, 0.459), Dir: (-0.271, 0.181, 0.945);Origin: (-0.131, 1.503, 0.459), Dir: (-0.424, 0.292, 0.857);(-0.100, 1.507, 0.459);(0.195, 0.012, -0.064, -0.979);
12.67297;Origin: (-0.068, 1.511, 0.459), Dir: (-0.271, 0.180, 0.946);Origin: (-0.130, 1.503, 0.459), Dir: (-0.425, 0.292, 0.857);(-0.099, 1.507, 0.459);(0.194, 0.012, -0.063, -0.979);
12.69357;Origin: (-0.068, 1.511, 0.460), Dir: (-0.272, 0.179, 0.946);Origin: (-0.130, 1.503, 0.460), Dir: (-0.425, 0.291, 0.857);(-0.099, 1.507, 0.460);(0.193, 0.012, -0.062, -0.979);
12.73808;Origin: (-0.067, 1.511, 0.460), Dir: (-0.274, 0.177, 0.945);Origin: (-0.130, 1.503, 0.460), Dir: (-0.426, 0.290, 0.857);(-0.099, 1.507, 0.460);(0.192, 0.013, -0.060, -0.979);
12.76986;Origin: (-0.067, 1.511, 0.460), Dir: (-0.274, 0.177, 0.945);Origin: (-0.130, 1.503, 0.460), Dir: (-0.427, 0.290, 0.857);(-0.098, 1.507, 0.460);(0.192, 0.014, -0.060, -0.980);
12.82568;Origin: (-0.067, 1.511, 0.460), Dir: (-0.274, 0.177, 0.945);Origin: (-0.130, 1.503, 0.460), Dir: (-0.427, 0.289, 0.857);(-0.098, 1.507, 0.460);(0.191, 0.014, -0.060, -0.980);
12.84786;Origin: (-0.067, 1.511, 0.460), Dir: (-0.274, 0.176, 0.945);Origin: (-0.130, 1.503, 0.460), Dir: (-0.426, 0.289, 0.857);(-0.098, 1.507, 0.460);(0.191, 0.014, -0.060, -0.980);
12.87977;Origin: (-0.067, 1.511, 0.461), Dir: (-0.271, 0.174, 0.947);Origin: (-0.130, 1.503, 0.461), Dir: (-0.424, 0.287, 0.859);(-0.098, 1.507, 0.461);(0.190, 0.012, -0.060, -0.980);
12.90977;Origin: (-0.067, 1.511, 0.461), Dir: (-0.270, 0.174, 0.947);Origin: (-0.129, 1.503, 0.461), Dir: (-0.423, 0.287, 0.860);(-0.098, 1.507, 0.461);(0.190, 0.012, -0.060, -0.980);
12.93855;Origin: (-0.067, 1.510, 0.461), Dir: (-0.269, 0.173, 0.947);Origin: (-0.129, 1.503, 0.461), Dir: (-0.422, 0.286, 0.860);(-0.098, 1.507, 0.461);(0.189, 0.011, -0.060, -0.980);
13.01014;Origin: (-0.067, 1.510, 0.461), Dir: (-0.269, 0.172, 0.947);Origin: (-0.129, 1.503, 0.461), Dir: (-0.422, 0.286, 0.860);(-0.098, 1.507, 0.461);(0.189, 0.011, -0.060, -0.980);
13.04387;Origin: (-0.067, 1.510, 0.461), Dir: (-0.270, 0.172, 0.947);Origin: (-0.129, 1.503, 0.461), Dir: (-0.423, 0.285, 0.860);(-0.098, 1.507, 0.461);(0.188, 0.012, -0.060, -0.980);
13.08261;Origin: (-0.066, 1.510, 0.462), Dir: (-0.274, 0.170, 0.947);Origin: (-0.129, 1.503, 0.461), Dir: (-0.426, 0.285, 0.859);(-0.098, 1.507, 0.462);(0.187, 0.014, -0.057, -0.980);
13.11005;Origin: (-0.066, 1.510, 0.462), Dir: (-0.276, 0.171, 0.946);Origin: (-0.129, 1.503, 0.461), Dir: (-0.427, 0.286, 0.858);(-0.098, 1.507, 0.461);(0.188, 0.015, -0.057, -0.980);
13.16829;Origin: (-0.066, 1.510, 0.462), Dir: (-0.277, 0.172, 0.945);Origin: (-0.129, 1.503, 0.461), Dir: (-0.429, 0.286, 0.857);(-0.097, 1.507, 0.461);(0.188, 0.015, -0.056, -0.980);
13.19035;Origin: (-0.066, 1.510, 0.462), Dir: (-0.278, 0.172, 0.945);Origin: (-0.129, 1.503, 0.461), Dir: (-0.429, 0.287, 0.856);(-0.097, 1.507, 0.461);(0.188, 0.016, -0.055, -0.980);
13.24606;Origin: (-0.066, 1.510, 0.462), Dir: (-0.279, 0.173, 0.945);Origin: (-0.128, 1.503, 0.461), Dir: (-0.430, 0.288, 0.856);(-0.097, 1.507, 0.461);(0.188, 0.016, -0.054, -0.981);
13.28797;Origin: (-0.066, 1.510, 0.462), Dir: (-0.279, 0.173, 0.945);Origin: (-0.128, 1.503, 0.461), Dir: (-0.430, 0.288, 0.856);(-0.097, 1.507, 0.461);(0.188, 0.017, -0.054, -0.981);
13.34822;Origin: (-0.066, 1.510, 0.462), Dir: (-0.280, 0.172, 0.945);Origin: (-0.128, 1.503, 0.461), Dir: (-0.430, 0.287, 0.856);(-0.097, 1.507, 0.461);(0.188, 0.017, -0.054, -0.981);
13.38669;Origin: (-0.066, 1.510, 0.462), Dir: (-0.280, 0.172, 0.944);Origin: (-0.128, 1.503, 0.461), Dir: (-0.431, 0.287, 0.856);(-0.097, 1.507, 0.461);(0.188, 0.017, -0.053, -0.981);
13.41002;Origin: (-0.066, 1.510, 0.462), Dir: (-0.281, 0.172, 0.944);Origin: (-0.128, 1.503, 0.461), Dir: (-0.431, 0.287, 0.855);(-0.097, 1.507, 0.461);(0.188, 0.018, -0.053, -0.981);
13.45912;Origin: (-0.065, 1.510, 0.462), Dir: (-0.281, 0.172, 0.944);Origin: (-0.128, 1.503, 0.461), Dir: (-0.432, 0.287, 0.855);(-0.097, 1.507, 0.462);(0.187, 0.018, -0.053, -0.981);
13.52162;Origin: (-0.065, 1.510, 0.462), Dir: (-0.282, 0.171, 0.944);Origin: (-0.128, 1.503, 0.461), Dir: (-0.432, 0.287, 0.855);(-0.097, 1.507, 0.462);(0.187, 0.018, -0.053, -0.981);
13.57137;Origin: (-0.065, 1.510, 0.462), Dir: (-0.283, 0.171, 0.944);Origin: (-0.128, 1.503, 0.461), Dir: (-0.433, 0.287, 0.855);(-0.097, 1.507, 0.462);(0.187, 0.018, -0.052, -0.981);
13.59068;Origin: (-0.065, 1.510, 0.462), Dir: (-0.285, 0.172, 0.943);Origin: (-0.128, 1.503, 0.461), Dir: (-0.434, 0.288, 0.853);(-0.096, 1.507, 0.461);(0.187, 0.019, -0.051, -0.981);
13.62642;Origin: (-0.065, 1.510, 0.462), Dir: (-0.286, 0.173, 0.943);Origin: (-0.128, 1.503, 0.461), Dir: (-0.435, 0.289, 0.853);(-0.096, 1.507, 0.461);(0.187, 0.020, -0.050, -0.981);
13.68281;Origin: (-0.065, 1.510, 0.462), Dir: (-0.286, 0.173, 0.943);Origin: (-0.128, 1.503, 0.461), Dir: (-0.435, 0.289, 0.853);(-0.096, 1.507, 0.461);(0.187, 0.020, -0.050, -0.981);
13.70498;Origin: (-0.065, 1.510, 0.462), Dir: (-0.286, 0.172, 0.943);Origin: (-0.127, 1.503, 0.461), Dir: (-0.435, 0.289, 0.853);(-0.096, 1.507, 0.462);(0.187, 0.020, -0.050, -0.981);
13.74018;Origin: (-0.065, 1.510, 0.463), Dir: (-0.285, 0.170, 0.943);Origin: (-0.127, 1.503, 0.461), Dir: (-0.434, 0.287, 0.854);(-0.096, 1.507, 0.462);(0.186, 0.020, -0.049, -0.981);
13.77331;Origin: (-0.064, 1.510, 0.463), Dir: (-0.284, 0.168, 0.944);Origin: (-0.127, 1.503, 0.462), Dir: (-0.433, 0.285, 0.855);(-0.096, 1.506, 0.463);(0.184, 0.019, -0.049, -0.981);
13.81219;Origin: (-0.064, 1.509, 0.464), Dir: (-0.283, 0.164, 0.945);Origin: (-0.127, 1.503, 0.463), Dir: (-0.432, 0.281, 0.857);(-0.096, 1.506, 0.463);(0.182, 0.019, -0.049, -0.982);
13.87027;Origin: (-0.064, 1.509, 0.464), Dir: (-0.282, 0.161, 0.946);Origin: (-0.127, 1.503, 0.463), Dir: (-0.432, 0.279, 0.858);(-0.096, 1.506, 0.464);(0.181, 0.018, -0.050, -0.982);
13.89391;Origin: (-0.065, 1.509, 0.465), Dir: (-0.281, 0.159, 0.946);Origin: (-0.127, 1.503, 0.464), Dir: (-0.431, 0.277, 0.859);(-0.096, 1.506, 0.464);(0.180, 0.018, -0.050, -0.982);
13.92550;Origin: (-0.063, 1.509, 0.466), Dir: (-0.281, 0.157, 0.947);Origin: (-0.126, 1.503, 0.465), Dir: (-0.429, 0.276, 0.860);(-0.094, 1.506, 0.465);(0.177, 0.018, -0.045, -0.983);
13.98457;Origin: (-0.061, 1.508, 0.466), Dir: (-0.284, 0.158, 0.946);Origin: (-0.124, 1.503, 0.465), Dir: (-0.431, 0.279, 0.858);(-0.093, 1.506, 0.465);(0.177, 0.019, -0.040, -0.983);
